text,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,label
"ioc tells beijing not to complete olympic venues too late , the international olympic committee ( ioc ) on wednesday said 2008 games host beijing should take care not to complete its venues too late , two months after it advised the city not to finish them too early .",0.17659352142110765,0.18974358974358974,0.18974358974358974,0.17980513728963682,0.17659352142110765,0.18974358974358974,0.18974358974358974,0.17980513728963682,0.17659352142110765,0.18974358974358974,0.18974358974358974,0.17980513728963682,0.17659352142110765,0.18974358974358974,0.18974358974358974,0.17980513728963682,0.17659352142110765,0.18974358974358974,0.18974358974358974,0.17980513728963682,0.17659352142110765,0.18974358974358974,0.18974358974358974,0.17980513728963682,0.17659352142110765,0.18974358974358974,0.18974358974358974,0.17980513728963682,0.17659352142110765,0.18974358974358974,0.18974358974358974,0.17980513728963682,1
"ata seeks bankruptcy protection , ata holdings corp . , the biggest airline at midway airport , sought bankruptcy protection tuesday amid high fuel costs and losses , and agreed to transfer its chicago operation and some other assets to airtran holdings for \$87 .",0.17241379310344832,0.16410256410256413,0.16410256410256413,0.17183348095659873,0.17241379310344832,0.16410256410256413,0.16410256410256413,0.17183348095659873,0.17241379310344832,0.16410256410256413,0.16410256410256413,0.17183348095659873,0.17241379310344832,0.16410256410256413,0.16410256410256413,0.17183348095659873,0.17241379310344832,0.16410256410256413,0.16410256410256413,0.17183348095659873,0.17241379310344832,0.16410256410256413,0.16410256410256413,0.17183348095659873,0.17241379310344832,0.16410256410256413,0.16410256410256413,0.17183348095659873,0.17241379310344832,0.16410256410256413,0.16410256410256413,0.17183348095659873,2
"cricket aussies sweep series with 213 run victory , australia defeated new zealand by a massive 213 runs on the final day of the second cricket test at adelaide oval today . with this victory the aussies have won the series .",0.1316614420062696,0.14871794871794874,0.14871794871794874,0.1346324180690877,0.1316614420062696,0.14871794871794874,0.14871794871794874,0.1346324180690877,0.1316614420062696,0.14871794871794874,0.14871794871794874,0.1346324180690877,0.1316614420062696,0.14871794871794874,0.14871794871794874,0.1346324180690877,0.1316614420062696,0.14871794871794874,0.14871794871794874,0.1346324180690877,0.1316614420062696,0.14871794871794874,0.14871794871794874,0.1346324180690877,0.1316614420062696,0.14871794871794874,0.14871794871794874,0.1346324180690877,0.1316614420062696,0.14871794871794874,0.14871794871794874,0.1346324180690877,1
"will expand beyond ' s patents lead to new partnerships ? ( ziff davis ) , ziff davis - wireless software provider expand beyond has been awarded 46 patents for its wireless monitoring and management software #151 what will that mean for the company ?",0.1588296760710554,0.16410256410256413,0.16410256410256413,0.16031886625332153,0.1588296760710554,0.16410256410256413,0.16410256410256413,0.16031886625332153,0.1588296760710554,0.16410256410256413,0.16410256410256413,0.16031886625332153,0.1588296760710554,0.16410256410256413,0.16410256410256413,0.16031886625332153,0.1588296760710554,0.16410256410256413,0.16410256410256413,0.16031886625332153,0.1588296760710554,0.16410256410256413,0.16410256410256413,0.16031886625332153,0.1588296760710554,0.16410256410256413,0.16410256410256413,0.16031886625332153,0.1588296760710554,0.16410256410256413,0.16410256410256413,0.16031886625332153,3
"hamas hints it is open to deal on truce , statehood , ramallah , west bank ( reuters ) - a hamas leader said the militant group could accept creation of a palestinian state in the west bank and gaza and a long-term truce with israel , signaling a possible new overture to end hostilities .",0.19853709508881925,0.2205128205128205,0.2205128205128205,0.2037201062887511,0.19853709508881925,0.2205128205128205,0.2205128205128205,0.2037201062887511,0.19853709508881925,0.2205128205128205,0.2205128205128205,0.2037201062887511,0.19853709508881925,0.2205128205128205,0.2205128205128205,0.2037201062887511,0.19853709508881925,0.2205128205128205,0.2205128205128205,0.2037201062887511,0.19853709508881925,0.2205128205128205,0.2205128205128205,0.2037201062887511,0.19853709508881925,0.2205128205128205,0.2205128205128205,0.2037201062887511,0.19853709508881925,0.2205128205128205,0.2205128205128205,0.2037201062887511,0
"israeli army chief stalls rabbis instigated mutiny , jerusalem israeli military authorities have launched a fierce counter-attack to calls by right-wing rabbis who have urged soldiers to disobey any orders to uproot settlers from the gaza strip .",0.1536050156739812,0.1282051282051282,0.1282051282051282,0.14968999114260406,0.1536050156739812,0.1282051282051282,0.1282051282051282,0.14968999114260406,0.1536050156739812,0.1282051282051282,0.1282051282051282,0.14968999114260406,0.1536050156739812,0.1282051282051282,0.1282051282051282,0.14968999114260406,0.1536050156739812,0.1282051282051282,0.1282051282051282,0.14968999114260406,0.1536050156739812,0.1282051282051282,0.1282051282051282,0.14968999114260406,0.1536050156739812,0.1282051282051282,0.1282051282051282,0.14968999114260406,0.1536050156739812,0.1282051282051282,0.1282051282051282,0.14968999114260406,0
"big blue reaches partial settlement on pension issues , ibm corp . said wednesday it has agreed to pay \$320 million in retirement benefits to settle part of a class-action lawsuit and another \$1 .",0.10344827586206898,0.11282051282051282,0.11282051282051282,0.10451727192205491,0.10344827586206898,0.11282051282051282,0.11282051282051282,0.10451727192205491,0.10344827586206898,0.11282051282051282,0.11282051282051282,0.10451727192205491,0.10344827586206898,0.11282051282051282,0.11282051282051282,0.10451727192205491,0.10344827586206898,0.11282051282051282,0.11282051282051282,0.10451727192205491,0.10344827586206898,0.11282051282051282,0.11282051282051282,0.10451727192205491,0.10344827586206898,0.11282051282051282,0.11282051282051282,0.10451727192205491,0.10344827586206898,0.11282051282051282,0.11282051282051282,0.10451727192205491,2
"google to help microsoft promote windows ( pc world ) , pc world - the search engine ' s toolbar is included in new windows xp partner pack .",0.043887147335423204,0.08205128205128205,0.08205128205128205,0.048715677590788306,0.043887147335423204,0.08205128205128205,0.08205128205128205,0.048715677590788306,0.043887147335423204,0.08205128205128205,0.08205128205128205,0.048715677590788306,0.043887147335423204,0.08205128205128205,0.08205128205128205,0.048715677590788306,0.043887147335423204,0.08205128205128205,0.08205128205128205,0.048715677590788306,0.043887147335423204,0.08205128205128205,0.08205128205128205,0.048715677590788306,0.043887147335423204,0.08205128205128205,0.08205128205128205,0.048715677590788306,0.043887147335423204,0.08205128205128205,0.08205128205128205,0.048715677590788306,3
"kidde rejects us takeover offer , fire equipment manufacturer kidde saw its share price rise by 20 on friday after it confirmed it had rejected a 1 . 35bn ( \$2 . 46bn ) takeover offer .",0.09090909090909091,0.12307692307692307,0.12307692307692307,0.09565987599645705,0.09090909090909091,0.12307692307692307,0.12307692307692307,0.09565987599645705,0.09090909090909091,0.12307692307692307,0.12307692307692307,0.09565987599645705,0.09090909090909091,0.12307692307692307,0.12307692307692307,0.09565987599645705,0.09090909090909091,0.12307692307692307,0.12307692307692307,0.09565987599645705,0.09090909090909091,0.12307692307692307,0.12307692307692307,0.09565987599645705,0.09090909090909091,0.12307692307692307,0.12307692307692307,0.09565987599645705,0.09090909090909091,0.12307692307692307,0.12307692307692307,0.09565987599645705,2
"eli takes giant step to starter , when archie manning heard his 23-year-old son would be starting against the atlanta falcons on sunday , he remembered what his other quarterback son told him after his first nfl start .",0.12539184952978058,0.13333333333333336,0.13333333333333336,0.12666076173604962,0.12539184952978058,0.13333333333333336,0.13333333333333336,0.12666076173604962,0.12539184952978058,0.13333333333333336,0.13333333333333336,0.12666076173604962,0.12539184952978058,0.13333333333333336,0.13333333333333336,0.12666076173604962,0.12539184952978058,0.13333333333333336,0.13333333333333336,0.12666076173604962,0.12539184952978058,0.13333333333333336,0.13333333333333336,0.12666076173604962,0.12539184952978058,0.13333333333333336,0.13333333333333336,0.12666076173604962,0.12539184952978058,0.13333333333333336,0.13333333333333336,0.12666076173604962,1
"china officials halt playboy club , business regulators in shanghai turn down an application for a playboy nightclub complex in the city .",0.040752351097178674,0.05128205128205128,0.05128205128205128,0.040744021257750215,0.040752351097178674,0.05128205128205128,0.05128205128205128,0.040744021257750215,0.040752351097178674,0.05128205128205128,0.05128205128205128,0.040744021257750215,0.040752351097178674,0.05128205128205128,0.05128205128205128,0.040744021257750215,0.040752351097178674,0.05128205128205128,0.05128205128205128,0.040744021257750215,0.040752351097178674,0.05128205128205128,0.05128205128205128,0.040744021257750215,0.040752351097178674,0.05128205128205128,0.05128205128205128,0.040744021257750215,0.040752351097178674,0.05128205128205128,0.05128205128205128,0.040744021257750215,2
"marine city priest leaves foundation \$575 , 000 bequest , following a lifetime of helping people through his church work , a \$575 , 000 gift from the rev . donald bartone will help renew that dedication nearly two years after his death .",0.14629049111807735,0.15897435897435896,0.15897435897435896,0.1488042515500443,0.14629049111807735,0.15897435897435896,0.15897435897435896,0.1488042515500443,0.14629049111807735,0.15897435897435896,0.15897435897435896,0.1488042515500443,0.14629049111807735,0.15897435897435896,0.15897435897435896,0.1488042515500443,0.14629049111807735,0.15897435897435896,0.15897435897435896,0.1488042515500443,0.14629049111807735,0.15897435897435896,0.15897435897435896,0.1488042515500443,0.14629049111807735,0.15897435897435896,0.15897435897435896,0.1488042515500443,0.14629049111807735,0.15897435897435896,0.15897435897435896,0.1488042515500443,2
"imac g5 another p from the ipod , the ipod #39 s importance to apple , which has in the past been overshadowed by the likes of microsoft and dell in the desktop stakes , cannot be underestimated .",0.10135841170323931,0.13333333333333336,0.13333333333333336,0.10628875110717449,0.10135841170323931,0.13333333333333336,0.13333333333333336,0.10628875110717449,0.10135841170323931,0.13333333333333336,0.13333333333333336,0.10628875110717449,0.10135841170323931,0.13333333333333336,0.13333333333333336,0.10628875110717449,0.10135841170323931,0.13333333333333336,0.13333333333333336,0.10628875110717449,0.10135841170323931,0.13333333333333336,0.13333333333333336,0.10628875110717449,0.10135841170323931,0.13333333333333336,0.13333333333333336,0.10628875110717449,0.10135841170323931,0.13333333333333336,0.13333333333333336,0.10628875110717449,3
"forest laboratories 2q earnings rise , pharmaceutical maker forest laboratories inc . on monday said second-quarter earnings rose 60 percent as sales grew for its principal brands , and the company raised its fiscal 2005 earnings guidance .",0.14733542319749218,0.1282051282051282,0.1282051282051282,0.14437555358724535,0.14733542319749218,0.1282051282051282,0.1282051282051282,0.14437555358724535,0.14733542319749218,0.1282051282051282,0.1282051282051282,0.14437555358724535,0.14733542319749218,0.1282051282051282,0.1282051282051282,0.14437555358724535,0.14733542319749218,0.1282051282051282,0.1282051282051282,0.14437555358724535,0.14733542319749218,0.1282051282051282,0.1282051282051282,0.14437555358724535,0.14733542319749218,0.1282051282051282,0.1282051282051282,0.14437555358724535,0.14733542319749218,0.1282051282051282,0.1282051282051282,0.14437555358724535,2
"crude futures tumble for second day in row , crude oil futures nose-dived for a second day in a row yesterday , briefly dipping below \$43 a barrel , as traders focused on rising fuel supplies and the lack of cold weather . the two-day drop of more than \$5 a barrel picked up momentum from technical and speculative trading .",0.23719958202716826,0.24615384615384617,0.24615384615384617,0.24092116917626216,0.23719958202716826,0.24615384615384617,0.24615384615384617,0.24092116917626216,0.23719958202716826,0.24615384615384617,0.24615384615384617,0.24092116917626216,0.23719958202716826,0.24615384615384617,0.24615384615384617,0.24092116917626216,0.23719958202716826,0.24615384615384617,0.24615384615384617,0.24092116917626216,0.23719958202716826,0.24615384615384617,0.24615384615384617,0.24092116917626216,0.23719958202716826,0.24615384615384617,0.24615384615384617,0.24092116917626216,0.23719958202716826,0.24615384615384617,0.24615384615384617,0.24092116917626216,2
